,State_Name,District_Name,Crop,Population,Ratio,Per,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016
15209,Telangana ,MEDAK,Garlic,2662296,0.000375,2.88,912.1026096,912.1627096,940.86,969.7828,969.61,998.42796,998.361,1026.353477,1027.113797,1056.2426,1055.87
15210,Telangana ,MEDAK,Ginger,2662296,0.00025,2.88,608.0684064,608.7896064,627.24,646.5252,646.41,665.61864,665.574,684.2356512,684.7425312,704.1584,703.91
15211,Telangana ,MEDAK,Cowpea(Lobia),2662296,0.0005,2.88,1216.136813,1216.226963,1254.47,1293.0404,1292.81,1331.23728,1331.148,1368.471302,1369.485062,1408.3168,1407.82
15212,Telangana ,NALGONDA,Arhar/Tur,3238449,0.0005,2.88,1479.323503,1479.563903,1525.96,1572.8204,1572.59,1619.31378,1619.2245,1664.844406,1665.858166,1712.9868,1712.49
15213,Telangana ,NALGONDA,Bajra,3238449,0.000625,2.88,1849.154379,1849.214479,1907.45,1966.028,1965.74,2024.142225,2024.030625,2081.055507,2082.322707,2141.231,2140.61
15214,Telangana ,NALGONDA,Castor seed,3238449,0.000625,2.88,1849.154379,1849.214479,1907.45,1966.028,1965.74,2024.142225,2024.030625,2081.055507,2082.322707,2141.231,2140.61
15215,Telangana ,NALGONDA,Cotton(lint),3238449,0.00025,2.88,739.6617516,739.7218516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15216,Telangana ,NALGONDA,Dry chillies,3238449,0.00025,2.88,739.6617516,739.9021516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15217,Telangana ,NALGONDA,Groundnut,3238449,0.00075,2.88,2218.985255,2219.015305,2288.94,2359.2356,2358.89,2428.97067,2428.83675,2497.266608,2498.787248,2569.4852,2568.74
15218,Telangana ,NALGONDA,Jowar,3238449,0.000125,2.88,369.8308758,369.9210258,381.49,393.2076,393.15,404.828445,404.806125,416.2111014,416.4645414,428.2442,428.12
15219,Telangana ,NALGONDA,Maize,3238449,0.00025,2.88,739.6617516,739.9021516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15220,Telangana ,NALGONDA,Moong(Green Gram),3238449,0.00025,2.88,739.6617516,739.7819516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15221,Telangana ,NALGONDA,Rice,3238449,0.00125,2.88,3698.308758,3698.459008,3814.89,3932.056,3931.48,4048.28445,4048.06125,4162.111014,4164.645414,4282.472,4281.23
15222,Telangana ,NALGONDA,Sugarcane,3238449,0.000125,2.88,369.8308758,370.0111758,381.49,393.2076,393.15,404.828445,404.806125,416.2111014,416.4645414,428.2442,428.12
15223,Telangana ,NALGONDA,Sunflower,3238449,0.0015,2.88,4437.97051,4438.15081,4577.87,4718.4612,4717.77,4857.94134,4857.6735,4994.533217,4997.574497,5138.9704,5137.48
15224,Telangana ,NALGONDA,Tobacco,3238449,0.00015,2.88,443.797051,444.037451,457.79,471.84912,471.78,485.794134,485.76735,499.4533217,499.7574497,513.89904,513.75
15225,Telangana ,NALGONDA,Gram,3238449,0.00075,2.88,2218.985255,2219.285755,2288.94,2359.2356,2358.89,2428.97067,2428.83675,2497.266608,2498.787248,2569.4852,2568.74
15226,Telangana ,NALGONDA,Horse-gram,3238449,0.00025,2.88,739.6617516,739.8420516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15227,Telangana ,NALGONDA,Sesamum,3238449,0.0015,2.88,4437.97051,4438.03061,4577.87,4718.4612,4717.77,4857.94134,4857.6735,4994.533217,4997.574497,5138.9704,5137.48
15228,Telangana ,NALGONDA,Urad,3238449,0.00025,2.88,739.6617516,739.9021516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15229,Telangana ,NALGONDA,Masoor,3238449,0.00025,2.88,739.6617516,740.0223516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15230,Telangana ,NALGONDA,Safflower,3238449,0.0015,2.88,4437.97051,4438.09071,4577.87,4718.4612,4717.77,4857.94134,4857.6735,4994.533217,4997.574497,5138.9704,5137.48
15231,Telangana ,NALGONDA,Mesta,3238449,0.00025,2.88,739.6617516,739.6978116,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15232,Telangana ,NALGONDA,Other Kharif pulses,3238449,0.00025,2.88,739.6617516,739.7819516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15233,Telangana ,NALGONDA,Onion,3238449,0.001,2.88,2958.647006,2958.797256,3051.91,3145.6408,3145.18,3238.62756,3238.449,3329.688811,3331.716331,3425.9736,3424.98
15234,Telangana ,NALGONDA,Other  Rabi pulses,3238449,0.00025,2.88,739.6617516,739.7218516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15235,Telangana ,NALGONDA,Ragi,3238449,0.000125,2.88,369.8308758,369.8609258,381.49,393.2076,393.15,404.828445,404.806125,416.2111014,416.4645414,428.2442,428.12
15236,Telangana ,NALGONDA,Banana,3238449,0.00075,2.88,2218.985255,2219.135505,2288.94,2359.2356,2358.89,2428.97067,2428.83675,2497.266608,2498.787248,2569.4852,2568.74
15237,Telangana ,NALGONDA,Coconut ,3238449,0.00025,2.88,739.6617516,739.7218516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15238,Telangana ,NALGONDA,Coriander,3238449,0.00025,2.88,739.6617516,739.7218516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15239,Telangana ,NALGONDA,Turmeric,3238449,0.0001875,2.88,554.7463137,554.8064137,572.23,589.8064,589.72,607.2426675,607.2091875,624.3166521,624.6968121,642.3663,642.18
15240,Telangana ,NALGONDA,Beans & Mutter(Vegetable),3238449,0.00075,2.88,2218.985255,2219.165555,2288.94,2359.2356,2358.89,2428.97067,2428.83675,2497.266608,2498.787248,2569.4852,2568.74
15241,Telangana ,NALGONDA,Bhindi,3238449,0.00625,2.88,18491.54379,18491.72409,19074.46,19660.27,19657.39,20241.42225,20240.30625,20810.55507,20823.22707,21412.36,21406.15
15242,Telangana ,NALGONDA,Bottle Gourd,3238449,0.000375,2.88,1109.492627,1109.522677,1144.47,1179.6128,1179.44,1214.485335,1214.418375,1248.633304,1249.393624,1284.7426,1284.37
15243,Telangana ,NALGONDA,Brinjal,3238449,0.00075,2.88,2218.985255,2219.045355,2288.94,2359.2356,2358.89,2428.97067,2428.83675,2497.266608,2498.787248,2569.4852,2568.74
15244,Telangana ,NALGONDA,Citrus Fruit,3238449,0.0005,2.88,1479.323503,1479.383603,1525.96,1572.8204,1572.59,1619.31378,1619.2245,1664.844406,1665.858166,1712.9868,1712.49
15245,Telangana ,NALGONDA,Cucumber,3238449,0.003,2.88,8875.941019,8876.181419,9155.74,9436.9324,9435.55,9715.88268,9715.347,9989.066434,9995.148994,10277.9308,10274.95
15246,Telangana ,NALGONDA,Mango,3238449,0.001,2.88,2958.647006,2958.677056,3051.91,3145.6408,3145.18,3238.62756,3238.449,3329.688811,3331.716331,3425.9736,3424.98
15247,Telangana ,NALGONDA,Orange,3238449,0.0005,2.88,1479.323503,1479.624003,1525.96,1572.8204,1572.59,1619.31378,1619.2245,1664.844406,1665.858166,1712.9868,1712.49
15248,Telangana ,NALGONDA,Other Fresh Fruits,3238449,0.00025,2.88,739.6617516,739.6918016,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15249,Telangana ,NALGONDA,Other Vegetables,3238449,0.00025,2.88,739.6617516,740.0223516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15250,Telangana ,NALGONDA,Papaya,3238449,0.0005,2.88,1479.323503,1479.624003,1525.96,1572.8204,1572.59,1619.31378,1619.2245,1664.844406,1665.858166,1712.9868,1712.49
15251,Telangana ,NALGONDA,Pome Fruit,3238449,0.001,2.88,2958.647006,2958.947506,3051.91,3145.6408,3145.18,3238.62756,3238.449,3329.688811,3331.716331,3425.9736,3424.98
15252,Telangana ,NALGONDA,Tomato,3238449,0.001,2.88,2958.647006,2958.692081,3051.91,3145.6408,3145.18,3238.62756,3238.449,3329.688811,3331.716331,3425.9736,3424.98
15253,Telangana ,NALGONDA,Korra,3238449,0.00025,2.88,739.6617516,739.7218516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15254,Telangana ,NALGONDA,Small millets,3238449,0.0005,2.88,1479.323503,1479.383603,1525.96,1572.8204,1572.59,1619.31378,1619.2245,1664.844406,1665.858166,1712.9868,1712.49
15255,Telangana ,NALGONDA,Grapes,3238449,0.00075,2.88,2218.985255,2219.045355,2288.94,2359.2356,2358.89,2428.97067,2428.83675,2497.266608,2498.787248,2569.4852,2568.74
15256,Telangana ,NALGONDA,Soyabean,3238449,0.00025,2.88,739.6617516,739.6918016,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15257,Telangana ,NALGONDA,Cashewnut,3238449,0.00025,2.88,739.6617516,739.7218516,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15258,Telangana ,NALGONDA,Cowpea(Lobia),3238449,0.0005,2.88,1479.323503,1479.383603,1525.96,1572.8204,1572.59,1619.31378,1619.2245,1664.844406,1665.858166,1712.9868,1712.49
15259,Telangana ,NALGONDA,other oilseeds,3238449,0.00025,2.88,739.6617516,739.6918016,762.98,786.4152,786.3,809.65689,809.61225,832.4222028,832.9290828,856.4984,856.25
15260,Telangana ,NIZAMABAD,Arhar/Tur,2342803,0.0005,2.88,1070.19241,1070.22246,1103.93,1137.9004,1137.67,1171.49078,1171.4015,1204.124103,1205.137863,1239.3668,1238.87
15261,Telangana ,NIZAMABAD,Castor seed,2342803,0.000625,2.88,1337.740513,1337.920813,1379.91,1422.368,1422.08,1464.363475,1464.251875,1505.155129,1506.422329,1549.211,1548.59
15262,Telangana ,NIZAMABAD,Cotton(lint),2342803,0.00025,2.88,535.0962052,535.1563052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15263,Telangana ,NIZAMABAD,Dry chillies,2342803,0.00025,2.88,535.0962052,535.1563052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15264,Telangana ,NIZAMABAD,Groundnut,2342803,0.00075,2.88,1605.288616,1605.348716,1655.89,1706.8456,1706.5,1757.23617,1757.10225,1806.186155,1807.706795,1859.0552,1858.31
15265,Telangana ,NIZAMABAD,Jowar,2342803,0.000125,2.88,267.5481026,267.7885026,275.98,284.4776,284.42,292.872695,292.850375,301.0310258,301.2844658,309.8442,309.72
15266,Telangana ,NIZAMABAD,Maize,2342803,0.00025,2.88,535.0962052,535.1262552,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15267,Telangana ,NIZAMABAD,Mesta,2342803,0.00025,2.88,535.0962052,535.3967052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15268,Telangana ,NIZAMABAD,Moong(Green Gram),2342803,0.00025,2.88,535.0962052,535.2765052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15269,Telangana ,NIZAMABAD,Other Kharif pulses,2342803,0.00025,2.88,535.0962052,535.9977052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15270,Telangana ,NIZAMABAD,Rice,2342803,0.00125,2.88,2675.481026,2676.983526,2759.82,2844.736,2844.16,2928.72695,2928.50375,3010.310258,3012.844658,3098.432,3097.19
15271,Telangana ,NIZAMABAD,Sesamum,2342803,0.0015,2.88,3210.577231,3210.637331,3311.79,3413.6912,3413,3514.47234,3514.2045,3612.37231,3615.41359,3718.1104,3716.62
15272,Telangana ,NIZAMABAD,Sugarcane,2342803,0.000125,2.88,267.5481026,267.6382526,275.98,284.4776,284.42,292.872695,292.850375,301.0310258,301.2844658,309.8442,309.72
15273,Telangana ,NIZAMABAD,Sunflower,2342803,0.0015,2.88,3210.577231,3210.757531,3311.79,3413.6912,3413,3514.47234,3514.2045,3612.37231,3615.41359,3718.1104,3716.62
15274,Telangana ,NIZAMABAD,Tobacco,2342803,0.00015,2.88,321.0577231,321.1779231,331.18,341.36912,341.3,351.447234,351.42045,361.237231,361.541359,371.80904,371.66
15275,Telangana ,NIZAMABAD,Urad,2342803,0.00025,2.88,535.0962052,535.2164052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15276,Telangana ,NIZAMABAD,Gram,2342803,0.00075,2.88,1605.288616,1605.348716,1655.89,1706.8456,1706.5,1757.23617,1757.10225,1806.186155,1807.706795,1859.0552,1858.31
15277,Telangana ,NIZAMABAD,Wheat,2342803,0.00075,2.88,1605.288616,1606.009816,1655.89,1706.8456,1706.5,1757.23617,1757.10225,1806.186155,1807.706795,1859.0552,1858.31
15278,Telangana ,NIZAMABAD,Bajra,2342803,0.000625,2.88,1337.740513,1337.830663,1379.91,1422.368,1422.08,1464.363475,1464.251875,1505.155129,1506.422329,1549.211,1548.59
15279,Telangana ,NIZAMABAD,Horse-gram,2342803,0.00025,2.88,535.0962052,535.2765052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15280,Telangana ,NIZAMABAD,Other  Rabi pulses,2342803,0.00025,2.88,535.0962052,535.1262552,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15281,Telangana ,NIZAMABAD,Masoor,2342803,0.00025,2.88,535.0962052,535.3366052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15282,Telangana ,NIZAMABAD,Ragi,2342803,0.000125,2.88,267.5481026,267.6683026,275.98,284.4776,284.42,292.872695,292.850375,301.0310258,301.2844658,309.8442,309.72
15283,Telangana ,NIZAMABAD,Linseed,2342803,0.00025,2.88,535.0962052,535.1563052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15284,Telangana ,NIZAMABAD,Rapeseed &Mustard,2342803,0.00025,2.88,535.0962052,535.1563052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15285,Telangana ,NIZAMABAD,Safflower,2342803,0.0015,2.88,3210.577231,3210.637331,3311.79,3413.6912,3413,3514.47234,3514.2045,3612.37231,3615.41359,3718.1104,3716.62
15286,Telangana ,NIZAMABAD,Onion,2342803,0.001,2.88,2140.384821,2140.565121,2207.86,2275.7908,2275.33,2342.98156,2342.803,2408.248206,2410.275726,2478.7436,2477.75
15287,Telangana ,NIZAMABAD,Korra,2342803,0.00025,2.88,535.0962052,535.3366052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15288,Telangana ,NIZAMABAD,other misc. pulses,2342803,0.00025,2.88,535.0962052,535.1563052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15289,Telangana ,NIZAMABAD,Small millets,2342803,0.0005,2.88,1070.19241,1070.22246,1103.93,1137.9004,1137.67,1171.49078,1171.4015,1204.124103,1205.137863,1239.3668,1238.87
15290,Telangana ,NIZAMABAD,Banana,2342803,0.00075,2.88,1605.288616,1605.348716,1655.89,1706.8456,1706.5,1757.23617,1757.10225,1806.186155,1807.706795,1859.0552,1858.31
15291,Telangana ,NIZAMABAD,Coconut ,2342803,0.00025,2.88,535.0962052,535.1262552,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15292,Telangana ,NIZAMABAD,Coriander,2342803,0.00025,2.88,535.0962052,535.1863552,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15293,Telangana ,NIZAMABAD,Dry ginger,2342803,0.00025,2.88,535.0962052,535.3366052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15294,Telangana ,NIZAMABAD,Potato,2342803,0.001,2.88,2140.384821,2140.625221,2207.86,2275.7908,2275.33,2342.98156,2342.803,2408.248206,2410.275726,2478.7436,2477.75
15295,Telangana ,NIZAMABAD,Turmeric,2342803,0.0001875,2.88,401.3221539,401.5024539,413.97,426.7064,426.62,439.3090425,439.2755625,451.5465387,451.9266987,464.7663,464.58
15296,Telangana ,NIZAMABAD,Soyabean,2342803,0.00025,2.88,535.0962052,535.1262552,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15297,Telangana ,NIZAMABAD,other oilseeds,2342803,0.00025,2.88,535.0962052,535.3366052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15298,Telangana ,NIZAMABAD,Beans & Mutter(Vegetable),2342803,0.00075,2.88,1605.288616,1605.348716,1655.89,1706.8456,1706.5,1757.23617,1757.10225,1806.186155,1807.706795,1859.0552,1858.31
15299,Telangana ,NIZAMABAD,Bhindi,2342803,0.00625,2.88,13377.40513,13377.49528,13799.11,14223.69,14220.81,14643.63475,14642.51875,15051.55129,15064.22329,15492.14,15485.93
15300,Telangana ,NIZAMABAD,Bottle Gourd,2342803,0.000375,2.88,802.6443078,802.8246078,827.95,853.4228,853.25,878.618085,878.551125,903.0930774,903.8533974,929.5326,929.16
15301,Telangana ,NIZAMABAD,Brinjal,2342803,0.00075,2.88,1605.288616,1605.408816,1655.89,1706.8456,1706.5,1757.23617,1757.10225,1806.186155,1807.706795,1859.0552,1858.31
15302,Telangana ,NIZAMABAD,Cabbage,2342803,0.0005,2.88,1070.19241,1070.28256,1103.93,1137.9004,1137.67,1171.49078,1171.4015,1204.124103,1205.137863,1239.3668,1238.87
15303,Telangana ,NIZAMABAD,Citrus Fruit,2342803,0.0005,2.88,1070.19241,1070.25251,1103.93,1137.9004,1137.67,1171.49078,1171.4015,1204.124103,1205.137863,1239.3668,1238.87
15304,Telangana ,NIZAMABAD,Cucumber,2342803,0.003,2.88,6421.154462,6421.244612,6623.57,6827.3724,6825.99,7028.94468,7028.409,7224.744619,7230.827179,7436.2308,7433.25
15305,Telangana ,NIZAMABAD,Grapes,2342803,0.00075,2.88,1605.288616,1605.468916,1655.89,1706.8456,1706.5,1757.23617,1757.10225,1806.186155,1807.706795,1859.0552,1858.31
15306,Telangana ,NIZAMABAD,Mango,2342803,0.001,2.88,2140.384821,2140.444921,2207.86,2275.7908,2275.33,2342.98156,2342.803,2408.248206,2410.275726,2478.7436,2477.75
15307,Telangana ,NIZAMABAD,Orange,2342803,0.0005,2.88,1070.19241,1070.55301,1103.93,1137.9004,1137.67,1171.49078,1171.4015,1204.124103,1205.137863,1239.3668,1238.87
15308,Telangana ,NIZAMABAD,Other Fresh Fruits,2342803,0.00025,2.88,535.0962052,535.2164052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15309,Telangana ,NIZAMABAD,Other Vegetables,2342803,0.00025,2.88,535.0962052,535.2164052,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15310,Telangana ,NIZAMABAD,Papaya,2342803,0.0005,2.88,1070.19241,1070.34266,1103.93,1137.9004,1137.67,1171.49078,1171.4015,1204.124103,1205.137863,1239.3668,1238.87
15311,Telangana ,NIZAMABAD,Peas  (vegetable),2342803,0.0005,2.88,1070.19241,1070.25251,1103.93,1137.9004,1137.67,1171.49078,1171.4015,1204.124103,1205.137863,1239.3668,1238.87
15312,Telangana ,NIZAMABAD,Pome Fruit,2342803,0.001,2.88,2140.384821,2140.444921,2207.86,2275.7908,2275.33,2342.98156,2342.803,2408.248206,2410.275726,2478.7436,2477.75
15313,Telangana ,NIZAMABAD,Tomato,2342803,0.001,2.88,2140.384821,2140.444921,2207.86,2275.7908,2275.33,2342.98156,2342.803,2408.248206,2410.275726,2478.7436,2477.75
15314,Telangana ,NIZAMABAD,Varagu,2342803,0.000125,2.88,267.5481026,267.6082026,275.98,284.4776,284.42,292.872695,292.850375,301.0310258,301.2844658,309.8442,309.72
15315,Telangana ,NIZAMABAD,Garlic,2342803,0.000375,2.88,802.6443078,802.8246078,827.95,853.4228,853.25,878.618085,878.551125,903.0930774,903.8533974,929.5326,929.16
15316,Telangana ,NIZAMABAD,Ginger,2342803,0.00025,2.88,535.0962052,535.1262552,551.96,568.9452,568.83,585.74539,585.70075,602.0620516,602.5689316,619.6884,619.44
15317,Telangana ,NIZAMABAD,Cowpea(Lobia),2342803,0.0005,2.88,1070.19241,1070.25251,1103.93,1137.9004,1137.67,1171.49078,1171.4015,1204.124103,1205.137863,1239.3668,1238.87
15318,Telangana ,RANGAREDDI,Arhar/Tur,3506670,0.0005,2.88,1601.846856,1602.087256,1652.34,1703.0704,1702.84,1753.42428,1753.335,1802.817288,1803.831048,1854.8268,1854.33
15319,Telangana ,RANGAREDDI,Bajra,3506670,0.000625,2.88,2002.30857,2002.54897,2065.43,2128.838,2128.55,2191.78035,2191.66875,2253.52161,2254.78881,2318.531,2317.91
15320,Telangana ,RANGAREDDI,Castor seed,3506670,0.000625,2.88,2002.30857,2002.33862,2065.43,2128.838,2128.55,2191.78035,2191.66875,2253.52161,2254.78881,2318.531,2317.91
15321,Telangana ,RANGAREDDI,Cotton(lint),3506670,0.00025,2.88,800.923428,801.223928,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15322,Telangana ,RANGAREDDI,Dry chillies,3506670,0.00025,2.88,800.923428,800.953478,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15323,Telangana ,RANGAREDDI,Groundnut,3506670,0.00075,2.88,2402.770284,2403.130884,2478.51,2554.6056,2554.26,2630.13642,2630.0025,2704.225932,2705.746572,2782.2352,2781.49
15324,Telangana ,RANGAREDDI,Horse-gram,3506670,0.00025,2.88,800.923428,801.223928,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15325,Telangana ,RANGAREDDI,Jowar,3506670,0.000125,2.88,400.461714,400.762214,413.09,425.7676,425.71,438.35607,438.33375,450.704322,450.957762,463.7042,463.58
15326,Telangana ,RANGAREDDI,Korra,3506670,0.00025,2.88,800.923428,800.983528,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15327,Telangana ,RANGAREDDI,Maize,3506670,0.00025,2.88,800.923428,800.983528,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15328,Telangana ,RANGAREDDI,Moong(Green Gram),3506670,0.00025,2.88,800.923428,801.103728,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15329,Telangana ,RANGAREDDI,Ragi,3506670,0.000125,2.88,400.461714,400.497774,413.09,425.7676,425.71,438.35607,438.33375,450.704322,450.957762,463.7042,463.58
15330,Telangana ,RANGAREDDI,Rice,3506670,0.00125,2.88,4004.61714,4004.67724,4130.86,4257.676,4257.1,4383.5607,4383.3375,4507.04322,4509.57762,4637.062,4635.82
15331,Telangana ,RANGAREDDI,Samai,3506670,0.000125,2.88,400.461714,400.491764,413.09,425.7676,425.71,438.35607,438.33375,450.704322,450.957762,463.7042,463.58
15332,Telangana ,RANGAREDDI,Sugarcane,3506670,0.000125,2.88,400.461714,400.521814,413.09,425.7676,425.71,438.35607,438.33375,450.704322,450.957762,463.7042,463.58
15333,Telangana ,RANGAREDDI,Sunflower,3506670,0.0015,2.88,4805.540568,4805.600668,4957.03,5109.2112,5108.52,5260.27284,5260.005,5408.451864,5411.493144,5564.4704,5562.98
15334,Telangana ,RANGAREDDI,Urad,3506670,0.00025,2.88,800.923428,801.824928,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15335,Telangana ,RANGAREDDI,Gram,3506670,0.00075,2.88,2402.770284,2404.272784,2478.51,2554.6056,2554.26,2630.13642,2630.0025,2704.225932,2705.746572,2782.2352,2781.49
15336,Telangana ,RANGAREDDI,Sesamum,3506670,0.0015,2.88,4805.540568,4805.600668,4957.03,5109.2112,5108.52,5260.27284,5260.005,5408.451864,5411.493144,5564.4704,5562.98
15337,Telangana ,RANGAREDDI,Small millets,3506670,0.0005,2.88,1601.846856,1602.027156,1652.34,1703.0704,1702.84,1753.42428,1753.335,1802.817288,1803.831048,1854.8268,1854.33
15338,Telangana ,RANGAREDDI,Wheat,3506670,0.00075,2.88,2402.770284,2402.890484,2478.51,2554.6056,2554.26,2630.13642,2630.0025,2704.225932,2705.746572,2782.2352,2781.49
15339,Telangana ,RANGAREDDI,Masoor,3506670,0.00025,2.88,800.923428,800.983528,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15340,Telangana ,RANGAREDDI,Niger seed,3506670,0.000125,2.88,400.461714,401.182914,413.09,425.7676,425.71,438.35607,438.33375,450.704322,450.957762,463.7042,463.58
15341,Telangana ,RANGAREDDI,Linseed,3506670,0.00025,2.88,800.923428,801.013578,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15342,Telangana ,RANGAREDDI,Rapeseed &Mustard,3506670,0.00025,2.88,800.923428,801.103728,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15343,Telangana ,RANGAREDDI,Safflower,3506670,0.0015,2.88,4805.540568,4805.570618,4957.03,5109.2112,5108.52,5260.27284,5260.005,5408.451864,5411.493144,5564.4704,5562.98
15344,Telangana ,RANGAREDDI,Onion,3506670,0.001,2.88,3203.693712,3203.934112,3304.69,3406.1408,3405.68,3506.84856,3506.67,3605.634576,3607.662096,3709.6436,3708.65
15345,Telangana ,RANGAREDDI,Other Kharif pulses,3506670,0.00025,2.88,800.923428,801.043628,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15346,Telangana ,RANGAREDDI,other misc. pulses,3506670,0.00025,2.88,800.923428,800.983528,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15347,Telangana ,RANGAREDDI,Banana,3506670,0.00075,2.88,2402.770284,2402.830384,2478.51,2554.6056,2554.26,2630.13642,2630.0025,2704.225932,2705.746572,2782.2352,2781.49
15348,Telangana ,RANGAREDDI,Cashewnut,3506670,0.00025,2.88,800.923428,800.983528,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15349,Telangana ,RANGAREDDI,Coconut ,3506670,0.00025,2.88,800.923428,801.163828,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15350,Telangana ,RANGAREDDI,Coriander,3506670,0.00025,2.88,800.923428,800.983528,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15351,Telangana ,RANGAREDDI,Dry ginger,3506670,0.00025,2.88,800.923428,800.953478,826.17,851.5352,851.42,876.71214,876.6675,901.408644,901.915524,927.4084,927.16
15352,Telangana ,RANGAREDDI,Potato,3506670,0.001,2.88,3203.693712,3203.753812,3304.69,3406.1408,3405.68,3506.84856,3506.67,3605.634576,3607.662096,3709.6436,3708.65
15353,Telangana ,RANGAREDDI,Sweet potato,3506670,0.00125,2.88,4004.61714,4004.70729,4130.86,4257.676,4257.1,4383.5607,4383.3375,4507.04322,4509.57762,4637.062,4635.82
15354,Telangana ,RANGAREDDI,Tapioca,3506670,0.00125,2.88,4004.61714,4004.85754,4130.86,4257.676,4257.1,4383.5607,4383.3375,4507.04322,4509.57762,4637.062,4635.82
